ID,Nombre,Habitaciones,Parcelas,Plazas,Cabañas,Fecha Inscripción,Departamento,Clasificación,Localidad
1,PARK HYATT MENDOZA,186,,372,,20/06/2001,Capital,Hotel,CIUDAD 
2,HOTEL CERVANTES,40,0,120,0,16/11/1984,Capital,Hotel,CIUDAD
3,GRAND HOTEL BALBI,108,0,240,0,26/10/2001,Capital,Hotel,CIUDAD
4,LA HORQUETA,,0,,0,10/01/2001,San Rafael,Cabañas,CAÑON DEL ATUEL
5,CASITA SUIZA,0,0,0,0,01/05/2020,Las Heras,Hospedaje,USPALLATA
6,ARIOSTO,40,0,110,0,05/06/1986,Capital,Hotel,CIUDAD
7,RITZ,39,0,110,0,07/01/1986,Capital,Hotel,CIUDAD
8,ALTOS DEL VALLE,,0,,0,12/09/2001,Lujan,Cabañas,POTRERILLOS
9,CABAÑAS DEL PIRCAS,,0,,0,06/08/2019,Tunuyan,Cabañas,EL MANZANO
10,NUEVO HOTEL SAN FRANCISCO,40,0,80,0,11/11/2004,Lujan,Hotel,CHACRAS DE CORIA
11,HOSTEL KATMANDU,9,0,20,0,11/12/2018,Malargue,Hospedaje,CIUDAD
12,MILENA,20,0,47,0,29/11/1984,Capital,Hotel,CIUDAD
15,RAÍCES ACONCAGUA,151,,302,,29/06/1998,Capital,Hotel,CIUDAD DE MENDOZA
19,AMERICA,36,0,90,0,02/10/1984,Capital,Hotel,CIUDAD
22,GEMINIS,0,0,0,0,21/01/1997,Malargue,Apart-Hotel,LAS LEÑAS
23,SAN MARTIN,35,0,70,0,12/01/1994,Capital,Hotel,CIUDAD
25,CAROLLO,50,0,100,0,15/06/2000,Capital,Hotel,CIUDAD
26,PANAMERICANO,20,0,44,0,15/11/1984,Guaymallen,Hotel,DORREGO
27,EL PARAISO DEL VALLE,0,0,0,0,10/02/2003,San Rafael,Cabañas,VALLE GRANDE
28,GRAN HOTEL USPALLATA,0,0,0,0,10/08/1999,Las Heras,Hotel,USPALLATA
29,CRISTAL,0,0,0,0,18/10/1993,Capital,Hotel,CIUDAD
30,CASINO,0,0,0,0,15/11/1984,Capital,Hotel,CIUDAD
31,PROVINCIAL,36,0,90,0,23/03/2001,Capital,Hotel,CIUDAD
33,AVENIDA,0,0,0,0,12/11/2003,La Paz,Hospedaje,CIUDAD
34,SAN REMO ,0,0,0,0,14/01/2003,Capital,Hotel,CIUDAD
35,ARCO IRIS,0,0,0,0,10/10/2001,Lujan,Apart-Hotel,POTRERILLOS
36,MOTEL ZURI,0,0,0,0,15/03/2000,Lujan,Cabañas,COLONIA SUIZA
37,NUTIBARA,54,0,120,0,15/11/1984,Capital,Hotel,CIUDAD
39,THE VINES RESORT AND SPA,21,0,56,0,21/03/2014,Tunuyan,Lodge,LOS SAUCES
41,CRILLON,67,0,135,0,11/03/1994,Capital,Hotel,CIUDAD
46,LA POLLAZA,0,0,0,0,12/02/2010,San Rafael,Hospedaje,CUADRO BENEGAS
47,CABAÑAS COCO,0,0,0,0,27/03/2013,Las Heras,Hospedaje,LAS COMPUERTAS
48,NUEVO CASTILLO,0,0,0,0,12/12/2001,Capital,Hotel,CIUDAD
49,CASTELAR,10,0,20,0,14/01/1988,Capital,Hotel,CIUDAD
50,URBANA SUITES,28,0,60,0,12/12/2001,Capital,Apart-Hotel,CIUDAD
51,COMPLEJO LA PIEDRA,0,0,0,0,06/01/2010,San Rafael,Hospedaje,EL NIHUIL
52,INTERNACIONAL,54,0,120,0,11/05/1986,Capital,Hotel,CIUDAD
54,LOS CONDORES,20,0,60,0,06/12/1984,Las Heras,Hostería,USPALLATA
55,CATEDRAL,20,0,54,0,06/07/2010,Capital,Hotel,CIUDAD
56,HUENTALA HOTEL BOUTIQUE,81,0,180,0,25/02/1985,Capital,Hotel,CIUDAD
59,FUENTE MAYOR HOTEL & RESORT,0,0,0,0,16/10/2018,Capital,Hotel,CIUDAD
60,PENITENTES,0,0,0,0,31/08/1983,Las Heras,Hospedaje,LOS PENITENTES
63,ESPAÑA,0,0,0,0,15/01/1986,Lujan,Hospedaje,CIUDAD
65,TERMAS DE CACHEUTA,0,0,0,0,26/07/1986,Lujan,Hospedaje,CACHEUTA
66,SHERATON MENDOZA HOTEL,0,0,0,0,18/09/2018,Capital,Hotel,CIUDAD
67,MILLALEN,0,0,0,0,26/08/1994,San Rafael,Hotel,CIUDAD
68,NECOCHEA,0,0,0,0,03/02/1990,Capital,Hotel,CIUDAD
69,BELLA VISTA LOFT,0,0,0,0,18/09/2009,Las Heras,PAT (Propiedad Alquiler Temporario),EL CHALLAO
70,ATUEL,0,0,0,0,04/02/2003,San Rafael,Hospedaje,CIUDAD
72,CENTER,19,0,50,0,19/02/1992,Capital,Hotel,CIUDAD
73,SAN MARTIN APART HOTEL,54,0,120,0,12/09/2001,San Rafael,Apart-Hotel,CIUDAD
74,EDELWEIS,0,0,0,0,18/03/2002,Lujan,Cabañas,POTRERILLOS
75,BLANCO,0,0,0,0,12/08/1992,Guaymallen,Hotel,DORREGO
76,TURISMO TUPUNGATO,31,0,84,0,06/11/1992,Tupungato,Hotel,CIUDAD
77,CERRO NEVADO (EX-LA CANALETA),0,0,0,0,05/02/1991,Lujan,Hostería,POTRERILLOS
78,TERMAS DE CACHEUTA,0,0,0,0,11/05/2022,Lujan,Camping,CACHEUTA
79,EL MANZANO,0,0,0,0,08/11/2001,Tunuyan,Camping,EL MANZANO
80,MUNICIPAL TUNUYAN,0,0,0,0,15/11/2001,Tunuyan,Hospedaje,EL MANZANO
81,RIO DIAMANTE,0,0,0,0,08/11/2001,San Rafael,Camping,VALLE GRANDE
83,DIQUE CIPOLLETTI,0,0,0,0,08/11/2001,Lujan,Camping,CIPOLLETTI
85,CABAÑAS ROSA MOSQUETA,0,0,0,0,12/10/2018,Malargue,Hospedaje,MALARGUE
86,CERRO ACONCAGUA,0,0,0,0,05/06/2002,Las Heras,Hospedaje,LOS PENITENTES
87,ALMERIA,20,0,50,0,30/01/2004,San Rafael,Hotel,CIUDAD
88,EL PERAL,0,0,0,0,08/11/2001,Tupungato,Camping,EL PERAL
89,EL TORREON,46,0,123,0,05/01/1993,Capital,Hotel,CIUDAD
90,ANTAWARA,0,0,0,0,09/07/2020,Las Heras,Hospedaje,USPALLATA
91,ALAS,20,0,50,0,19/08/1994,San Rafael,Hospedaje,CIUDAD
92,SAN RAFAEL,60,0,145,0,25/03/1988,San Rafael,Hotel,CIUDAD
93,RIO GRANDE,40,0,100,0,13/08/1986,Malargue,Hotel,CIUDAD
94,BAMBI,25,0,85,0,03/06/1986,Malargue,Hotel,CIUDAD
95,KALTON,40,0,91,0,18/11/1992,San Rafael,Hotel,CIUDAD
96,SPAZIO HOSTEL AND BREAK,3,0,22,0,26/12/2008,Capital,Hostel,CIUDAD
98,ESCORPIO,47,0,120,0,06/08/2011,Malargue,Hotel,LAS LEÑAS
100,PISCIS,0,0,0,0,06/08/1997,Malargue,Hotel,LAS LEÑAS
102,TURIS,0,0,0,0,18/10/1998,San Rafael,Hotel,CIUDAD
103,LA MARTINA CASA DE CAMPO,0,0,0,0,01/11/2018,San Rafael,Cabañas,RAMA CAIDA
104,PLAZA DE MULAS,0,0,0,0,17/10/2002,Las Heras,Hospedaje,PUENTE DEL INCA
107,REFUGIO SAN BERNARDO,0,0,0,0,17/08/2006,Lujan,Refugio,POTRERILLOS
108,ESPAÑA,0,0,0,0,21/08/1985,Capital,Hospedaje,CIUDAD
109,SAN VALENIN,0,0,0,0,04/03/2020,Gral. Alvear,Hospedaje,GRAL. ALVEAR
110,EL MANGRULLO,0,23,150,0,07/01/1986,Las Heras,Camping,EL CHALLAO
111,MESTRE,0,0,0,0,21/05/1986,Capital,Hospedaje,CIUDAD
113,CABAÑAS POSTAL DE LOS CERROS,0,0,0,0,05/01/2000,San Rafael,Cabañas,CIUDAD
115,PINATAR,0,0,0,0,23/12/2002,Guaymallen,Hospedaje,VILLA NUEVA
116,PRINCESS,59,0,110,0,28/02/1995,Capital,Hotel,CIUDAD
117,PARADOR DEL ANGEL,0,0,0,0,19/04/2006,Lujan,Hostería,CHACRAS DE CORIA
119,CABAÑAS HACER-K-T,0,0,0,0,11/03/2014,Lujan,Hospedaje,POTRERILLOS
121,BOSQUE DIVINO,23,0,110,23,07/03/2016,San Rafael,Cabañas,EL NIHUIL
122,EL NIHUIL,0,0,0,0,08/11/2001,San Rafael,Camping,EL NIHUIL
123,SIGRUM,0,0,0,0,13/03/2020,San Rafael,Hostel,CIUDAD
124,CUMELEN,12,0,36,7,03/11/2002,Lujan,Cabañas,POTRERILLOS
126,LA ESPERANZA,0,0,0,0,08/09/1988,San Rafael,Hospedaje,CIUDAD
127,CABAÑAS DEL SOL,0,0,0,0,08/07/2020,Lujan,PAT (Propiedad Alquiler Temporario),POTRERILLOS
128,CERRO NEVADO,0,0,0,0,16/06/1994,San Rafael,Hospedaje,CIUDAD
130,QUINTA & SUITES,14,0,45,0,11/01/2005,Capital,Apart-Hotel,CIUDAD
132,MUNICIPAL DE LA PAZ,0,0,0,0,17/10/2016,La Paz,Camping,CIUDAD
134,RIOMA,12,0,35,0,25/04/1986,Malargue,Hotel,CIUDAD
136,TURISMO MALARGUE,0,0,0,0,08/03/1988,Malargue,Hotel,CIUDAD
137,RINCON DE LOS ANDES,0,0,0,0,09/04/2002,Lujan,Cabañas,POTRERILLOS
138,LAHUENCO I,0,0,0,0,03/06/1986,Malargue,Hospedaje,LOS MOLLES
139,HELVETIA,0,0,0,0,19/10/2001,Lujan,PAT (Propiedad Alquiler Temporario),A.CONDARCO
141,MALLORCA,0,0,0,0,20/03/1985,Capital,Hospedaje,CIUDAD
143,HOSTAL DEL SOL,0,0,0,0,04/09/1997,Tunuyan,Hotel,CIUDAD
144,ALICIA,10,0,25,0,22/10/2001,Capital,Hospedaje,CIUDAD
145,BRISAS DEL ATUEL,0,0,0,0,06/01/2015,San Rafael,Cabañas,CIUDAD
146,SUIZO,0,0,0,0,09/02/1994,Las Heras,Apart-Hotel,EL CHALLAO
148,EL CISNE,0,0,0,0,12/01/1984,Malargue,Hospedaje,CIUDAD
149,REGINE,44,0,113,0,26/06/1995,San Rafael,Hotel,CIUDAD
151,VIÑA MARIA-BODEGA CAVAGNARO,0,0,0,0,05/12/2018,Maipu,Hospedaje,COQUIMBITO
152,ROCAS VIVAS,0,0,0,0,08/07/2020,San Carlos,Hospedaje,PAREDITAS
153,LA ALHAMBRA,14,2,35,0,26/04/2019,Gral. Alvear,Hospedaje,CIUDAD
155,RACATAHUEN CABAÑAS,0,0,0,0,07/05/2014,Lujan,Hospedaje,POTRERILLOS
156,CONFLUENCIA,0,0,0,0,02/09/2014,Capital,Hospedaje,CIUDAD
157,LOS ANDES,7,0,18,0,01/04/2008,Guaymallen,PAT (Propiedad Alquiler Temporario),SAN JOSE
158,DEL PASTIZAL,0,0,0,0,08/11/2001,Las Heras,Cabañas,USPALLATA
159,EL SOSNEADO,0,0,0,0,08/11/2001,San Rafael,Apart-Hotel,EL SOSNEADO
160,TOWER INN & SUITES,111,0,286,0,06/01/2003,San Rafael,Hotel,CIUDAD
161,CRUZ DE CAÑA,0,0,0,0,08/11/2001,Las Heras,Refugio,LOS PENITENTES
162,CAÑON DEL ATUEL,0,0,0,0,28/11/1985,San Rafael,Cabañas,CAÑON DEL ATUEL
163,PATRICIOS,0,0,0,0,02/11/2001,Lujan,Hotel,CIUDAD
165,FORLY,0,0,0,0,21/12/1992,Capital,Hospedaje,CIUDAD
166,CABAÑAS BUEN AIKE,0,0,0,0,14/05/2021,Malargue,Cabañas,CIUDAD
167,SAUCELANDIA,0,0,0,0,08/11/2001,Guaymallen,Camping,EL SAUCE
169,CLUB DE PESCADORES,0,0,0,0,13/07/1993,San Rafael,Camping,EL NIHUIL
170,BED & BREAKFAST PLAZA ITALIA,0,0,0,0,09/11/2004,Capital,Hospedaje,CIUDAD
171,DEL SOL,0,0,0,0,18/06/1999,San Rafael,Cabañas,VALLE GRANDE
172,PEQUEÑA VILLA SAN JORGE,0,0,0,0,23/04/1999,Lujan,Hospedaje,POTRERILLOS
173,CABAÑAS SAN FRANCISCO,0,0,0,0,22/06/2020,Lujan,Hospedaje,LAS VEGAS
174,INTIS,0,0,0,0,14/07/2004,San Rafael,Hospedaje,CIUDAD
175,EL SAUCE,0,0,0,0,08/11/2001,San Rafael,Camping,VALLE GRANDE
176,HUAR HOSTEL,0,0,0,0,05/01/2012,Maipu,Hostel,CIUDAD
177,MAUÉ,40,0,100,0,09/11/1994,Guaymallen,Hotel,DORREGO
179,YAPEYU,0,0,0,0,25/02/2010,Capital,Hospedaje,CIUDAD
180,PORTAL DEL LAGO,0,0,0,0,03/06/1994,Lujan,Cabañas,-
181,EL NEVADO,0,0,0,0,06/11/2000,Guaymallen,Hospedaje,SAN JOSE
182,FINCA ARCANGELES,0,0,0,0,27/04/2021,Malargue,PAT (Propiedad Alquiler Temporario),CIUDAD
184,RAYUELA,0,0,0,0,19/08/1994,San Rafael,Camping,VALLE GRANDE
185,LOS REYUNOS,0,0,0,0,12/08/1994,San Rafael,Camping,VILLA 25 DE MAYO
186,LOS PUQUIOS,0,0,0,0,29/09/1994,Las Heras,Camping,PUENTE DEL INCA
188,POSADA LA MASIA,0,0,0,0,02/01/2000,Lujan,Hospedaje,CHACRAS DE CORIA
189,LOS ALAMOS,0,0,0,0,06/10/1994,San Carlos,Camping,CAPIZ BAJO
190,VERIS TEMPUS,0,0,0,0,04/11/1994,Guaymallen,Hostel,BUENA NUEVA
192,EL MONTAÑES,0,0,0,0,17/12/2018,Las Heras,Hospedaje,USPALLATA
193,HOSTERIA TERMAS DEL CHALLAO,0,0,0,0,28/12/2001,Las Heras,Hospedaje,EL CHALLAO
194,POSADA DEL BLANCO,0,0,0,0,07/07/2021,Lujan,Petit Hotel,POTRERILLOS
195,EL PARADOR,0,0,0,0,05/06/1996,San Rafael,Cabañas,ISLA RIO DIAMANTE
196,ALBERGUE DEP.MUNICIP.,0,0,0,0,11/08/2001,San Rafael,Hospedaje,CIUDAD
197,CASA ANTUCURA,0,0,0,0,05/05/2015,Tunuyan,Hospedaje,VISTA FLORES
198,DESPERTAR DE HORNEROS,0,0,0,0,05/05/2012,Lavalle,PAT (Propiedad Alquiler Temporario),TRES DE MAYO
199,LA VIEJA ESTACION,0,0,0,0,04/10/1997,Las Heras,Refugio,PUENTE DEL INCA
200,DELPHOS,0,0,0,0,01/09/1998,Malargue,Apart-Hotel,LAS LEÑAS
201,SOL INN,0,0,0,0,03/12/1998,Guaymallen,Hospedaje,SAN JOSE
203,LA POSADA DEL ZORZAL,0,0,0,0,06/03/2016,Lujan,Hospedaje,POTRERILLOS
204,MILENIUM,0,0,0,0,12/03/2001,San Rafael,Apart-Hotel,CIUDAD
205,DE MIL AMORES,0,0,0,0,08/08/2015,San Rafael,Hospedaje,EL CERRITO
206,CABAÑAS AICANAY,0,0,0,0,08/06/2015,San Rafael,Hospedaje,LAS PAREDES
207,HOSTEL ADOLFO CALLE,0,0,0,0,02/02/2012,Guaymallen,Hospedaje,DORREGO
208,PACARI TAMPU,10,0,50,10,11/12/1998,Las Heras,Hospedaje,EL CHALLAO
209,UNIVERSAL,0,0,0,0,02/12/1998,Capital,Hotel,CIUDAD
211,AMANECER,13,0,38,7,05/12/2005,Malargue,Cabañas,CIUDAD
212,A.T.S.A.,0,0,0,0,03/12/1998,Las Heras,Camping,EL CHALLAO
213,EL CHALLAO,30,0,90,15,12/05/2002,Las Heras,Cabañas,EL CHALLAO
214,COMPLEJO TURISTICO ALFOMBRA MAGIKA,0,0,0,0,09/04/2016,Las Heras,Hospedaje,EL CHALLAO
215,A.P.E.R.B.U.C.I.,0,0,0,0,06/10/2002,Guaymallen,Camping,BERMEJO
216,CARMEN,0,0,0,0,08/01/2000,San Rafael,Camping,RAMA CAIDA
217,BARI,0,0,0,0,11/06/2000,Guaymallen,Hotel,SAN JOSE
220,ALLAVUN,0,0,20,4,12/11/1999,Malargue,Cabañas,CIUDAD USPALLATA
221,LA POSADA DEL VALLE,0,0,0,0,26/09/2000,Las Heras,Hospedaje,USPALLATA
222,CABAÑAS SUMAMPA,10,0,32,5,22/01/1999,Lujan,Cabañas,CACHEUTA
223,SOLITUDINE,0,0,0,0,22/01/1999,Lujan,Cabañas,LAS COMPUERTAS
224,CABAÑAS ANDINAS,20,0,70,10,02/11/2001,Lujan,Cabañas,POTRERILLOS
225,CLUB DE PESCA DEPORTIVOS GRAL. SAN MARTIN,0,0,0,0,05/02/2003,Lujan,Camping,EL CARRIZAL
226,VALLES DEL PLATA,0,0,0,0,15/07/1997,Lujan,Centro de Esquí,POTRERILLOS
227,SIETE SURCOS,0,0,0,0,08/10/2013,San Rafael,Hospedaje,CUADRO BENEGAS
228,VILLA LORETO,0,0,0,0,17/02/2005,Tunuyan,Hospedaje,MANZANO HISTORICO
229,COCO,0,0,0,0,10/05/1999,Lujan,Cabañas,COLONIA SUIZA
230,CIUDAD,0,0,0,0,06/12/2010,San Rafael,Hotel,CIUDAD
231,RIVADAVIA HOTEL,0,0,0,0,22/07/1999,Rivadavia,Hospedaje,CIUDAD
232,GRAN HOTEL MENDOZA,80,0,200,0,31/05/1999,Capital,Hotel,CIUDAD
234,LOS ARREBOLES,5,0,25,5,10/10/2001,Lujan,Cabañas,POTRERILLOS
236,BARCELONA,0,0,0,0,17/10/19996,Gral. Alvear,Hospedaje,CIUDAD
237,PUESTA DEL SOL,0,0,0,0,10/05/1999,San Rafael,Hospedaje,CIUDAD
238,EL REFUGIO,0,0,0,0,02/11/2004,San Rafael,Hospedaje,RAMA CAIDA
239,VILLA ROSEN GARTEN,0,0,0,0,10/05/2002,San Carlos,Camping,CIUDAD
240,PUERTO CARRIZAL,0,0,0,0,07/03/2000,Lujan,Colonia de Vacaciones,EL CARRIZAL
241,RUCA SKI,0,0,0,0,06/05/2000,Gral. Alvear,Apart-Hotel,CIUDAD
244,NITRA II,28,0,120,0,26/07/1922,San Rafael,Apart-Hotel,RAMA CAIDA
247,SAN ALBERTO,0,0,0,0,02/02/2004,Las Heras,Hospedaje,USPALLATA
249,BAYARRI ,0,0,0,0,01/12/2000,Rivadavia,Hospedaje Vivienda de Alquiler,CIUDAD
250,EL PLATA,0,0,0,0,12/05/2000,Lujan,Cabañas,POTRERILLOS
252,MILITAR GRAL. SAN MARTIN,0,0,0,0,12/12/2003,Las Heras,Hospedaje,PUENTE DEL INCA
253,EL CORTIJO DEL TORREON,0,0,0,0,25/01/2002,Lujan,Cabañas,POTRERILLOS
254,TUNKELÉN,16,0,71,0,08/11/2001,Capital,Apart-Hotel,CIUDAD
255,AVENIDA,29,0,85,0,15/12/2000,Gral. Alvear,Hotel,CIUDAD
256,FAMILY INN,0,0,0,0,05/01/2000,San Rafael,Hotel,LAS PAREDES
257,PUENTE DEL INCA,0,0,0,0,21/03/2000,Las Heras,Hostería,PUENTE DEL INCA
258,MOLINA,0,0,0,0,18/11/2003,La Paz,Hospedaje,CIUDAD
260,EL MONTAÑES,0,15,30,0,17/02/2000,Lujan,Campamento,POTRERILLOS
261,ANDINO,0,0,0,0,14/09/2000,Capital,Apart-Hotel,CIUDAD
262,MICHU,0,0,0,0,24/04/2000,Lujan,Cabañas,POTRERILLOS
263,RISCO PLATEADO,0,0,0,0,28/12/2019,Malargue,Hospedaje,CIUDAD
264,MARIA DE MENDOZA,0,0,0,0,29/12/2000,Las Heras,Hospedaje,EL CHALLAO
265,MARIANI,0,0,0,0,29/12/2000,Guaymallen,Hospedaje,DORREGO
266,CABAÑAS 15 MARIAS,0,0,0,0,14/09/2000,San Rafael,Cabañas,CIUDAD
267,UVAS APART HOTEL,11,0,60,0,02/10/2018,Capital,Apart-Hotel,CIUDAD
268,MARIA FLORALES,0,0,0,0,09/03/2005,San Rafael,PAT (Propiedad Alquiler Temporario),CUADRO BENEGAS
269,VILLA CIRUELOS,4,0,12,0,10/08/2017,San Rafael,PAT (Propiedad Alquiler Temporario),LAS PAREDES
270,BERTA Y JORGE,0,0,0,0,28/12/2000,Las Heras,Cabañas,-
271,HATHOR HOTEL,0,0,0,0,18/05/2001,Guaymallen,Hotel,DORREGO
272,EL PORTAL SUITES,33,0,86,0,12/12/2001,Capital,Apart-Hotel,CIUDAD
273,ELENA,0,0,0,0,27/02/2001,San Rafael,Hospedaje,CIUDAD
274,KIAM-TE,0,0,0,0,04/09/2001,Las Heras,Colonia de Vacaciones,CACHEUTA
275,A.I.M.E.R. HOTEL,0,0,0,0,18/09/2002,Guaymallen,Hospedaje,JESUS NAZARENO
277,AGUAS CLARAS,0,0,0,0,06/03/2002,Las Heras,Cabañas,COLONIA SUIZA
278,LUGAR DEL SOL,0,0,0,0,04/09/2008,Las Heras,Hospedaje,USPALLATA
279,CLUB EL PELICANO,0,0,0,0,11/07/2002,Rivadavia,Camping,EL CARRIZAL
280,BORRAVINO,0,0,0,0,21/03/2005,Lujan,Hotel,CHACRAS DE CORIA
282,VERDE OLIVA,0,0,0,0,29/06/2011,Maipu,Hospedaje,COQUIMBITO
283,CLUB NAUTICA Y PESCA LOS REYUNOS,0,0,0,0,07/02/2011,San Rafael,Hospedaje,LOS REYUNOS
285,SAVIGLIANO,0,0,0,0,31/08/1999,Capital,Hostel,CIUDAD
286,INTI-CO,0,0,0,0,18/11/2002,San Rafael,Cabañas,LOS REYUNOS
287,ALCOR HOTEL,50,0,100,0,19/11/2002,Capital,Hotel,CIUDAD
288,TERRAZAS APARTMENTS,0,0,0,0,02/11/2002,San Rafael,Apart-Hotel,CIUDAD
289,AMCIRSE,0,0,0,0,05/12/2002,Capital,Camping,CIUDAD
290,DAM SIRE,8,0,16,0,20/09/2002,Guaymallen,Hospedaje,SAN JOSE
291,CABAÑA EL CAPRICHO,0,0,0,2,08/07/2020,Lujan,PAT (Propiedad Alquiler Temporario),POTRERILLOS
292,REFUGIO DE JUAN,13,0,56,0,05/07/1999,Malargue,Refugio,CIUDAD
294,NH CORDILLERA,105,0,216,0,21/03/2003,Capital,Hotel,CIUDAD
296,VIÑAS DE VIEYTES,0,15,30,0,22/01/2003,Maipu,Camping,CRUZ DE PIEDRA
297,TIERRASOLES HOSTEL,0,0,0,0,27/01/2003,San Rafael,Hostel,CIUDAD
298,LA POSTA DE SAN CARLOS,0,0,0,0,28/01/2003,San Carlos,Hostería,EUGENIO BUSTOS
299,MI CASA,0,0,0,0,29/01/2003,Las Heras,Hospedaje,USPALLATA
302,CONDOR SUITES,0,0,0,0,31/05/2005,Capital,Apart-Hotel,CIUDAD
304,COMPLEJO VILLA HERMOSA,10,0,20,6,07/02/2011,San Rafael,Cabañas,RAMA CAIDA
305,DE PALACIOS,0,0,0,0,28/01/2003,Las Heras,Cabañas,USPALLATA
307,SUCOT,0,0,0,0,01/07/2008,Lujan,PAT (Propiedad Alquiler Temporario),POTRERILLOS
308,MERCOSUR,10,0,30,0,02/12/2004,Guaymallen,Hotel,SAN JOSE
309,XUMEC,0,0,0,0,02/04/2005,Capital,Apart-Hotel,CIUDAD
311,CERRO ENCANTADO,0,0,0,0,05/05/2005,San Rafael,Cabañas,VALLE GRANDE
312,AITUE,0,0,0,0,02/04/2003,San Rafael,Camping,EL NIHUIL
313,COMPLEJO TURISTICO MILLARAY,0,0,0,0,12/01/2011,San Carlos,Camping,LA CONSULTA
314,EL LEGADO CABAÑAS DE MONTAÑA,0,0,0,0,06/06/2013,Malargue,Cabañas,LOS MOLLES
315,CALIGUE,10,0,26,5,06/05/2003,Malargue,Cabañas,CIUDAD
316,ALTO DEL VALLE,0,0,0,0,06/12/2012,San Rafael,PAT (Propiedad Alquiler Temporario),RAMA CAIDA
317,LA POSTA DEL CHOLO,1,0,60,8,06/10/2003,San Rafael,Cabañas,VALLE GRANDE
318,FINCA RICHMOND,0,0,0,0,10/05/2017,San Rafael,Hospedaje,CUADRO BENEGAS
319,CASINO DE OFICIALES GUAR. MZA.,0,0,0,0,13/06/2003,Capital,Hotel,CIUDAD
320,CABAÑAS SUIZA,4,0,16,0,24/06/2003,Lujan,Hospedaje,COLONIA SUIZA
321,MIS JORGELINAS,2,0,12,0,26/06/2003,Lujan,Cabañas,POTRERILLOS
322,EL CHAÑAR DE SAN RAFAEL,6,0,20,0,02/07/2003,San Rafael,Cabañas,CUADRO BENEGAS
323,CHIMBAS,8,0,16,0,04/04/2006,Guaymallen,Hostel,DORREGO
324,RANCHOS DE ENCALADA,4,0,16,0,25/04/2014,Lujan,Hospedaje,BLANCO ENCALADA
325,CORDÓN DEL PLATA,75,0,180,0,07/07/2003,Capital,Hotel,CIUDAD
326,LAS POTRANCAS,0,0,0,0,14/05/2019,Gral. Alvear,PAT (Propiedad Alquiler Temporario),LA MARZOLINA
328,REFUGIO PENITENTES,6,0,28,0,28/07/2003,Las Heras,Hospedaje,LOS PENITENTES
330,LUZ Y FUERZA,0,0,0,0,28/08/2003,Guaymallen,Camping,BERMEJO
331,ANTIGUA RESIDENCIA,6,0,40,0,17/01/2014,Maipu,Hospedaje,COQUIMBITO
332,LOS TRONCOS,15,0,60,0,28/02/2003,San Rafael,Cabañas,CIUDAD
333,MALARGÜE INN & SUITES,80,0,150,0,07/04/2004,Malargue,Hotel,CIUDAD
334,TIERRA MORA,17,0,34,0,11/04/2007,San Rafael,Hospedaje,CIUDAD
335,PIRE,0,0,0,0,30/09/2003,Malargue,Refugio,LOS MOLLES
336,HOSTEL INTERNACIONAL MENDOZA,,0,,0,12/03/2024,Capital,Hospedaje,CIUDAD
337,CHALET DE BASSI,5,0,15,0,24/10/2003,Godoy Cruz,Hospedaje,BENEGAS
338,MON PETIT,4,0,16,0,23/10/2003,Capital,Hospedaje,CIUDAD
340,VISTA FLORES,2,0,10,0,23/03/2021,Tunuyan,Hospedaje,VISTA FLORES
342,LA POSADA DEL ÁNGEL,3,0,12,0,14/05/2019,San Rafael,Cabañas,RAMA CAÍDA
343,ENTRE ACEQUIAS,3,0,14,0,23/04/2019,Gral. Alvear,Cabañas,LOS COMPARTOS
344,ROCAS AMARILLAS,8,0,20,0,20/01/2004,San Rafael,Hospedaje,VALLE GRANDE
345,CABAÑAS ALDO,2,0,11,0,08/02/2011,San Rafael,PAT (Propiedad Alquiler Temporario),LAS PAREDES
346,PUEBLO DEL RÍO,7,0,40,0,30/01/2004,Lujan,Cabañas,POTRERILLOS
347,FUENTE MAYOR HOTEL & RESORT,52,0,104,0,28/09/2011,Tunuyan,Hotel,VISTA FLORES
348,CAMPING DON RAMÓN,0,0,0,0,05/01/2011,Tunuyan,Camping,MANZANO HISTÓRICO
349,NG,0,0,0,0,11/04/2019,Guaymallen,Hospedaje,SAN JOSÉ
350,ALTA MENDOZA,10,0,30,0,24/11/2017,Capital,Hospedaje,CIUDAD
354,GRAN HOTEL POTRERILLOS,34,0,75,0,08/04/2016,Lujan,Hotel,POTRERILLOS
355,DON VENANCIO,0,0,0,0,15/03/2004,Tunuyan,Campamento,CAMINO AL MANZANO
356,ARGENTINO,46,0,100,0,18/04/2004,Capital,Hotel,CIUDAD
357,HOSTAL NAHUEL,8,0,32,0,01/08/2011,San Rafael,Hospedaje,CIUDAD
358,QUINTA RUFINO,6,0,18,0,20/09/2019,Capital,Hospedaje,CIUDAD
359,EL DORADO,150,0,0,0,04/10/2011,Rivadavia,Hospedaje,LA REDUCCIÓN
360,INTI WAYRA,0,0,0,0,31/05/2004,San Rafael,Camping,VALLE GRANDE
361,PASOS ANDINOS,3,0,12,0,17/08/2011,San Carlos,PAT (Propiedad Alquiler Temporario),EUGENIO BUSTOS
362,ALGODÓN WINE ESTATES,8,0,20,0,05/07/2013,San Rafael,Hospedaje,CUADRO BENEGAS
363,SESMA,15,0,70,0,07/06/2004,San Rafael,Apart-Hotel,CUADRO NACIONAL
